User_ID,Signup_Date,Region,Acquisition_Channel,Watch_Time_Mins,Quizzes_Completed,Converted_To_Paid,Subscription_Tier,Total_Revenue_INR
USR001235,2024-01-10 00:00:00,South,Meta Ads,60.02,6,1,Basic Monthly,499.0
USR001236,2024-01-10 00:00:00,North,Google Ads,29.45,1,0,None (Expired Trial),0.0
USR001237,2024-01-10 00:00:00,N_Reg,YouTube Organic,42.22,3,0,None (Expired Trial),0.0
USR001238,2024-01-10 00:00:00,North,Google Ads,101.31,14,1,Premium Monthly,999.0
USR001239,2024-01-10 00:00:00,West,Meta Ads,58.71,3,0,None (Expired Trial),0.0
USR001240,2024-01-10 00:00:00,South,YouTube Organic,45.86,4,1,Premium Annual,7999.0
USR001241,2024-01-10 00:00:00,S_Reg,Meta Ads,113.81,7,1,Basic Monthly,499.0
USR001242,2024-01-10 00:00:00,North,Google Ads,30.84,2,0,None (Expired Trial),0.0
USR001243,2024-01-10 00:00:00,South,Google Ads,14.19,1,0,None (Expired Trial),0.0
USR001244,2024-01-10 00:00:00,South,YouTube Organic,16.68,1,0,None (Expired Trial),0.0
USR001245,2024-01-10 00:00:00,N_Reg,Google Ads,43.51,3,0,None (Expired Trial),0.0
USR001246,2024-01-10 00:00:00,South,Google Ads,63.79,8,0,None (Expired Trial),0.0
USR001247,2024-01-10 00:00:00,North ,YouTube Organic,30.01,3,0,None (Expired Trial),0.0
USR001248,2024-01-10 00:00:00,East,Meta Ads,31.41,3,0,None (Expired Trial),0.0
USR001249,2024-01-10 00:00:00,South,Google Ads,22.5,2,0,None (Expired Trial),0.0
USR001250,2024-01-10 00:00:00,North,Meta Ads,90.7,9,0,None (Expired Trial),0.0
USR001251,2024-01-10 00:00:00,North,YouTube Organic,35.49,3,0,None (Expired Trial),0.0
USR001252,2024-01-10 00:00:00,North,YouTube Organic,54.49,7,1,Premium Annual,7999.0
USR001253,2024-01-10 00:00:00,North,YouTube Organic,11.99,1,0,None (Expired Trial),0.0
USR001254,2024-01-10 00:00:00,South,Meta Ads,29.29,4,0,None (Expired Trial),0.0
USR001255,2024-01-10 00:00:00,North,Meta Ads,27.68,3,0,None (Expired Trial),0.0
USR001256,2024-01-10 00:00:00,South,Meta Ads,,11,1,Basic Monthly,499.0
USR001257,2024-01-10 00:00:00,South,Google Ads,35.84,2,0,None (Expired Trial),0.0
USR001258,2024-01-10 00:00:00,West,Meta Ads,170.69,11,1,Basic Monthly,499.0
USR001259,2024-01-10 00:00:00,North,Google Ads,15.16,1,0,None (Expired Trial),0.0
USR001260,2024-01-10 00:00:00,North,YouTube Organic,25.33,2,0,None (Expired Trial),0.0
USR001261,2024-01-10 00:00:00,North,LinkedIn Business,107.1,9,1,Premium Annual,7999.0
USR001262,2024-01-10 00:00:00,S_Reg,Meta Ads,136.41,17,1,Premium Monthly,999.0
USR001263,2024-01-10 00:00:00,East,Meta Ads,74.04,8,1,Basic Monthly,499.0
USR001264,2024-01-10 00:00:00,East,Google Ads,23.01,2,0,None (Expired Trial),0.0
USR001265,2024-01-10 00:00:00,North,,89.38,8,1,Premium Monthly,999.0
USR001266,2024-01-10 00:00:00,North,YouTube Organic,15.55,1,0,None (Expired Trial),0.0
USR001267,2024-01-10 00:00:00,South,Google Ads,56.55,6,0,None (Expired Trial),0.0
USR001268,2024-01-10 00:00:00,North,YouTube Organic,97.81,9,1,Basic Monthly,499.0
USR001269,2024-01-10 00:00:00,East,Meta Ads,175.37,14,1,Premium Monthly,999.0
USR001270,2024-01-10 00:00:00,North,Google Ads,73.32,8,0,None (Expired Trial),0.0
USR001271,2024-01-10 00:00:00,East,Meta Ads,53.78,3,0,None (Expired Trial),0.0
USR001272,2024-01-10 00:00:00,North,YouTube Organic,31.29,4,0,None (Expired Trial),0.0
USR001273,2024-01-10 00:00:00,East,Google Ads,9.75,1,0,None (Expired Trial),0.0
USR001274,2024-01-10 00:00:00,South,Google Ads,31.95,3,0,None (Expired Trial),0.0
USR001275,2024-01-10 00:00:00,North,Google Ads,25.14,1,0,None (Expired Trial),0.0
USR001276,2024-01-10 00:00:00,South,Google Ads,32.79,3,0,None (Expired Trial),0.0
USR001277,2024-01-10 00:00:00,East,Meta Ads,45.77,3,1,Basic Monthly,499.0
USR001278,2024-01-10 00:00:00,North,Google Ads,68.22,7,1,Premium Annual,7999.0
USR001279,2024-01-10 00:00:00,West,Google Ads,56.11,5,1,Basic Monthly,499.0
USR001280,2024-01-10 00:00:00,South,Meta Ads,35.93,2,0,None (Expired Trial),0.0
USR001281,2024-01-10 00:00:00,E_Reg,Meta Ads,43.44,5,0,None (Expired Trial),0.0
USR001282,2024-01-10 00:00:00,South,Meta Ads,50.7,6,0,None (Expired Trial),0.0
USR001283,2024-01-10 00:00:00,South,Meta Ads,22.1,1,0,None (Expired Trial),0.0
USR001284,2024-01-10 00:00:00,South,,42.06,2,0,None (Expired Trial),0.0
USR001285,2024-01-10 00:00:00,South,Meta Ads,62.97,5,0,None (Expired Trial),0.0
USR001286,2024-01-10 00:00:00,East,YouTube Organic,78.02,10,1,Premium Monthly,999.0
USR001287,2024-01-10 00:00:00,West,Google Ads,23.98,1,1,Basic Monthly,499.0
USR001288,2024-01-10 00:00:00,West,Meta Ads,135.94,7,1,Basic Monthly,499.0
USR001289,2024-01-10 00:00:00,North,Google Ads,82.65,6,0,None (Expired Trial),0.0
USR001290,2024-01-10 00:00:00,East,YouTube Organic,-25.18,1,0,None (Expired Trial),0.0
USR001291,2024-01-10 00:00:00,North,YouTube Organic,77.39,4,0,None (Expired Trial),0.0
USR001292,2024-01-10 00:00:00,North,LinkedIn Business,39.26,4,0,None (Expired Trial),0.0
USR001293,2024-01-10 00:00:00,North,Google Ads,77.34,5,0,None (Expired Trial),0.0
USR001294,2024-01-10 00:00:00,North,YouTube Organic,99.38,12,1,Premium Monthly,999.0
USR001295,2024-01-10 00:00:00,East,Google Ads,11.02,0,0,None (Expired Trial),0.0
USR001296,2024-01-10 00:00:00,East,LinkedIn Business,,7,1,Basic Monthly,499.0
USR001297,2024-01-10 00:00:00,North,YouTube Organic,47.46,5,0,None (Expired Trial),0.0
USR001298,2024-01-10 00:00:00,North,Meta Ads,20.44,2,0,None (Expired Trial),0.0
USR001299,2024-01-10 00:00:00,North,Google Ads,73.72,3,0,None (Expired Trial),0.0
USR001300,2024-01-10 00:00:00,South,Google Ads,36.48,3,0,None (Expired Trial),0.0
USR001301,2024-01-10 00:00:00,South,YouTube Organic,59.85,6,1,Premium Monthly,999.0
USR001302,2024-01-10 00:00:00,East,LinkedIn Business,37.32,3,0,None (Expired Trial),0.0
USR001303,2024-01-10 00:00:00,West,Google Ads,16.54,1,0,None (Expired Trial),0.0
USR001304,2024-01-10 00:00:00,South,Google Ads,31.33,2,0,None (Expired Trial),0.0
USR001305,2024-01-10 00:00:00,East,Meta Ads,175.2,23,1,Basic Monthly,499.0
USR001306,2024-01-10 00:00:00,West,Google Ads,114.45,9,1,Basic Monthly,499.0
USR001307,2024-01-10 00:00:00,South,Meta Ads,19.57,2,0,None (Expired Trial),0.0
USR001308,2024-01-10 00:00:00,North,Meta Ads,52.16,6,0,None (Expired Trial),0.0
USR001309,2024-01-10 00:00:00,South,Google Ads,30.86,3,0,None (Expired Trial),0.0
USR001310,2024-01-10 00:00:00,East,Meta Ads,12.64,1,0,None (Expired Trial),0.0
USR001311,2024-01-10 00:00:00,East,Google Ads,31.8,2,0,None (Expired Trial),0.0
USR001312,2024-01-10 00:00:00,East,Google Ads,12.7,1,0,None (Expired Trial),0.0
USR001313,2024-01-10 00:00:00,East,Google Ads,20.12,1,0,None (Expired Trial),0.0
USR001314,2024-01-10 00:00:00,West,Meta Ads,38.64,3,0,None (Expired Trial),0.0
USR001315,2024-01-10 00:00:00,East,Google Ads,136.03,7,0,None (Expired Trial),0.0
USR001316,2024-01-10 00:00:00,West,Meta Ads,51.61,4,0,None (Expired Trial),0.0
USR001317,2024-01-10 00:00:00,South ,Google Ads,57.0,7,0,None (Expired Trial),0.0
USR001318,2024-01-10 00:00:00,East,Google Ads,25.12,2,0,None (Expired Trial),0.0
USR001319,2024-01-10 00:00:00,West,YouTube Organic,53.57,2,1,Premium Annual,7999.0
USR001320,2024-01-10 00:00:00,West,Meta Ads,31.49,1,0,None (Expired Trial),0.0
USR001321,2024-01-10 00:00:00,East,LinkedIn Business,97.69,13,1,Basic Monthly,499.0
USR001322,2024-01-10 00:00:00,East,Google Ads,29.66,4,0,None (Expired Trial),0.0
USR001323,2024-01-10 00:00:00,south,Google Ads,71.41,6,0,None (Expired Trial),0.0
USR001324,2024-01-10 00:00:00,South,YouTube Organic,43.36,2,0,None (Expired Trial),0.0
USR001325,2024-01-10 00:00:00,North,Google Ads,-24.64,2,0,None (Expired Trial),0.0
USR001326,2024-01-10 00:00:00,South,Google Ads,127.41,16,1,Premium Monthly,999.0
USR001327,2024-01-10 00:00:00,North,Google Ads,11.71,1,0,None (Expired Trial),0.0
USR001328,2024-01-10 00:00:00,East,Meta Ads,18.23,1,0,None (Expired Trial),0.0
USR001329,2024-01-10 00:00:00,West,Meta Ads,44.57,3,0,None (Expired Trial),0.0
USR001330,2024-01-10 00:00:00,North,Meta Ads,20.88,1,0,None (Expired Trial),0.0
USR001331,2024-01-10 00:00:00,North,Google Ads,133.94,7,1,Basic Monthly,499.0
USR001332,2024-01-10 00:00:00,West,Google Ads,13.19,1,0,None (Expired Trial),0.0
USR001333,2024-01-10 00:00:00,South,Google Ads,32.24,3,0,None (Expired Trial),0.0
USR001334,2024-01-10 00:00:00,South,Meta Ads,27.07,2,0,None (Expired Trial),0.0
USR001335,2024-01-10 00:00:00,South,YouTube Organic,27.05,1,0,None (Expired Trial),0.0
USR001336,2024-01-10 00:00:00,North,Google Ads,88.87,12,1,Premium Monthly,999.0
USR001337,2024-01-10 00:00:00,North,Google Ads,26.42,1,0,None (Expired Trial),0.0
USR001338,2024-01-10 00:00:00,West,Google Ads,42.53,4,0,None (Expired Trial),0.0
USR001339,2024-01-10 00:00:00,East,Google Ads,12.5,0,0,None (Expired Trial),0.0
USR001340,2024-01-10 00:00:00,North,Meta Ads,78.31,10,1,Premium Monthly,999.0
USR001341,2024-01-10 00:00:00,North,Meta Ads,24.21,1,0,None (Expired Trial),0.0
USR001342,2024-01-10 00:00:00,South,Meta Ads,33.18,2,0,None (Expired Trial),0.0
USR001343,2024-01-10 00:00:00,North,Meta Ads,52.81,4,0,None (Expired Trial),0.0
USR001344,2024-01-10 00:00:00,North,YouTube Organic,51.43,6,0,None (Expired Trial),0.0
USR001345,2024-01-10 00:00:00,North,YouTube Organic,71.17,9,0,None (Expired Trial),0.0
USR001346,2024-01-10 00:00:00,North,Google Ads,137.64,19,1,Premium Annual,7999.0
USR001347,2024-01-10 00:00:00,South,Meta Ads,81.14,4,0,None (Expired Trial),0.0
USR001348,2024-01-10 00:00:00,West,Meta Ads,62.52,7,0,None (Expired Trial),0.0
USR001349,2024-01-10 00:00:00,South,Meta Ads,33.54,4,0,None (Expired Trial),0.0
USR001350,2024-01-10 00:00:00,North,Meta Ads,44.94,5,1,Basic Monthly,499.0
USR001351,2024-01-10 00:00:00,North,Google Ads,43.05,3,0,None (Expired Trial),0.0
USR001352,2024-01-10 00:00:00,West,YouTube Organic,45.39,3,1,Basic Monthly,499.0
USR001353,2024-01-10 00:00:00,South,Meta Ads,60.6,6,0,None (Expired Trial),0.0
USR001354,2024-01-10 00:00:00,South,Meta Ads,13.02,1,0,None (Expired Trial),0.0
USR001355,2024-01-10 00:00:00,West,YouTube Organic,26.84,1,0,None (Expired Trial),0.0
USR001356,2024-01-10 00:00:00,South,Google Ads,97.17,13,1,Premium Monthly,999.0
USR001357,2024-01-10 00:00:00,South,Google Ads,46.32,4,1,Premium Monthly,999.0
USR001358,2024-01-10 00:00:00,West,Google Ads,136.02,15,1,Basic Monthly,499.0
USR001359,2024-01-10 00:00:00,South,Meta Ads,65.02,4,0,None (Expired Trial),0.0
USR001360,2024-01-10 00:00:00,South,YouTube Organic,24.91,2,0,None (Expired Trial),0.0
USR001361,2024-01-10 00:00:00,South,Meta Ads,64.05,8,0,None (Expired Trial),0.0
USR001362,2024-01-10 00:00:00,West,Google Ads,35.99,4,0,None (Expired Trial),0.0
USR001363,2024-01-10 00:00:00,West,YouTube Organic,21.89,2,0,None (Expired Trial),0.0
USR001364,2024-01-10 00:00:00,East,LinkedIn Business,49.17,6,1,Basic Monthly,499.0
USR001365,2024-01-10 00:00:00,South,Meta Ads,58.42,5,0,None (Expired Trial),0.0
USR001366,2024-01-10 00:00:00,West,LinkedIn Business,16.7,2,0,None (Expired Trial),0.0
USR001367,2024-01-10 00:00:00,South,Meta Ads,69.4,4,0,None (Expired Trial),0.0
USR001368,2024-01-11 00:00:00,East,YouTube Organic,38.58,4,0,None (Expired Trial),0.0
USR001369,2024-01-11 00:00:00,North,Google Ads,22.46,1,0,None (Expired Trial),0.0
USR001370,2024-01-11 00:00:00,East,Google Ads,36.69,2,0,None (Expired Trial),0.0
USR001371,2024-01-11 00:00:00,North,YouTube Organic,58.81,6,1,Premium Annual,7999.0
USR001372,2024-01-11 00:00:00,East,Google Ads,13.41,1,0,None (Expired Trial),0.0
USR001373,2024-01-11 00:00:00,South,Google Ads,58.17,8,0,None (Expired Trial),0.0
USR001374,2024-01-11 00:00:00,south,Meta Ads,70.93,5,0,None (Expired Trial),0.0
USR001375,2024-01-11 00:00:00,E_Reg,Meta Ads,24.22,2,0,None (Expired Trial),0.0
USR001376,2024-01-11 00:00:00,South,Meta Ads,23.92,3,0,None (Expired Trial),0.0
USR001377,2024-01-11 00:00:00,East,Google Ads,9.77,0,0,None (Expired Trial),0.0
USR001378,2024-01-11 00:00:00,West,Meta Ads,106.37,10,1,Premium Monthly,999.0
USR001379,2024-01-11 00:00:00,North,Google Ads,38.9,3,0,None (Expired Trial),0.0
USR001380,2024-01-11 00:00:00,south,Google Ads,33.98,2,0,None (Expired Trial),0.0
USR001381,2024-01-11 00:00:00,West,Google Ads,36.45,2,0,None (Expired Trial),0.0
USR001382,2024-01-11 00:00:00,East,Google Ads,72.32,8,0,None (Expired Trial),0.0
USR001383,2024-01-11 00:00:00,West,Meta Ads,105.92,6,1,Premium Monthly,999.0
USR001384,2024-01-11 00:00:00,West,Google Ads,53.65,3,0,None (Expired Trial),0.0
USR001385,2024-01-11 00:00:00,North,Meta Ads,38.59,3,0,None (Expired Trial),0.0
USR001386,2024-01-11 00:00:00,North,Meta Ads,16.91,1,0,None (Expired Trial),0.0
USR001387,2024-01-11 00:00:00,North,Meta Ads,34.58,3,0,None (Expired Trial),0.0
USR001388,2024-01-11 00:00:00,North,Meta Ads,17.29,1,0,None (Expired Trial),0.0
USR001389,2024-01-11 00:00:00,North,YouTube Organic,,3,0,None (Expired Trial),0.0
USR001390,2024-01-11 00:00:00,West,Google Ads,76.1,9,1,Basic Monthly,499.0
USR001391,2024-01-11 00:00:00,South,Google Ads,15.14,1,0,None (Expired Trial),0.0
USR001392,2024-01-11 00:00:00,north,LinkedIn Business,32.27,4,0,None (Expired Trial),0.0
USR001393,2024-01-11 00:00:00,East ,Google Ads,77.27,10,1,Premium Monthly,999.0
USR001394,2024-01-11 00:00:00,North,Google Ads,111.19,5,1,Premium Monthly,999.0
USR001395,2024-01-11 00:00:00,North,Meta Ads,51.67,5,0,None (Expired Trial),0.0
USR001396,2024-01-11 00:00:00,North,Meta Ads,47.87,2,0,None (Expired Trial),0.0
USR001397,2024-01-11 00:00:00,East,Google Ads,38.66,3,0,None (Expired Trial),0.0
USR001398,2024-01-11 00:00:00,East,Google Ads,101.25,9,1,Basic Monthly,499.0
USR001399,2024-01-11 00:00:00,North,YouTube Organic,55.08,6,0,None (Expired Trial),0.0
USR001400,2024-01-11 00:00:00,South,YouTube Organic,24.05,2,1,Premium Monthly,999.0
USR001401,2024-01-11 00:00:00,North,Google Ads,30.72,2,0,None (Expired Trial),0.0
USR001402,2024-01-11 00:00:00,N_Reg,Google Ads,39.86,2,0,None (Expired Trial),0.0
USR001403,2024-01-11 00:00:00,North,Meta Ads,17.56,1,0,None (Expired Trial),0.0
USR001404,2024-01-11 00:00:00,North,Meta Ads,12.49,1,0,None (Expired Trial),0.0
USR001405,2024-01-11 00:00:00,South,Meta Ads,19.07,1,0,None (Expired Trial),0.0
USR001406,2024-01-11 00:00:00,East,Meta Ads,83.84,4,1,Premium Monthly,999.0
USR001407,2024-01-11 00:00:00,North,Meta Ads,262.7,31,1,Basic Monthly,499.0
USR001408,2024-01-11 00:00:00,North,YouTube Organic,28.54,3,0,None (Expired Trial),0.0
USR001409,2024-01-11 00:00:00,west,Google Ads,23.94,1,0,None (Expired Trial),0.0
USR001410,2024-01-11 00:00:00,North,LinkedIn Business,72.73,9,1,Premium Monthly,999.0
USR001411,2024-01-11 00:00:00,East,Meta Ads,58.25,5,1,Basic Monthly,499.0
USR001412,2024-01-11 00:00:00,East,Google Ads,96.95,8,0,None (Expired Trial),0.0
USR001413,2024-01-11 00:00:00,North,Google Ads,123.6,12,1,Basic Monthly,499.0
USR001414,2024-01-11 00:00:00,North,Google Ads,59.95,5,0,None (Expired Trial),0.0
USR001415,2024-01-11 00:00:00,North,Meta Ads,17.24,1,0,None (Expired Trial),0.0
USR001416,2024-01-11 00:00:00,South,Meta Ads,17.72,2,0,None (Expired Trial),0.0
USR001417,2024-01-11 00:00:00,South,Google Ads,213.23,21,1,Premium Monthly,999.0
USR001418,2024-01-11 00:00:00,South ,Meta Ads,60.3,4,0,None (Expired Trial),0.0
USR001419,2024-01-11 00:00:00,East,Meta Ads,44.97,2,0,None (Expired Trial),0.0
USR001420,2024-01-11 00:00:00,S_Reg,Google Ads,30.01,1,0,None (Expired Trial),0.0
USR001421,2024-01-11 00:00:00,West,YouTube Organic,51.49,3,0,None (Expired Trial),0.0
USR001422,2024-01-11 00:00:00,East,YouTube Organic,76.42,10,1,Premium Monthly,999.0
USR001423,2024-01-11 00:00:00,North,Google Ads,90.09,8,0,None (Expired Trial),0.0
USR001424,2024-01-11 00:00:00,South,Meta Ads,30.81,4,0,None (Expired Trial),0.0
USR001425,2024-01-11 00:00:00,East,Meta Ads,18.08,2,0,None (Expired Trial),0.0
USR001426,2024-01-11 00:00:00,North,LinkedIn Business,90.93,9,1,Premium Monthly,999.0
USR001427,2024-01-11 00:00:00,East,,13.8,1,0,None (Expired Trial),0.0
USR001428,2024-01-11 00:00:00,North,YouTube Organic,9.18,0,0,None (Expired Trial),0.0
USR001429,2024-01-11 00:00:00,West,YouTube Organic,36.56,4,0,None (Expired Trial),0.0
USR001430,2024-01-11 00:00:00,east,Meta Ads,54.93,7,1,Basic Monthly,499.0
USR001431,2024-01-11 00:00:00,North,Meta Ads,29.18,2,0,None (Expired Trial),0.0
USR001432,2024-01-11 00:00:00,West,Meta Ads,34.66,4,0,None (Expired Trial),0.0
USR001433,2024-01-11 00:00:00,North,YouTube Organic,57.04,8,1,Premium Annual,7999.0
USR001434,2024-01-11 00:00:00,South,Google Ads,30.36,1,0,None (Expired Trial),0.0
USR001435,2024-01-11 00:00:00,East,Meta Ads,29.93,1,0,None (Expired Trial),0.0
USR001436,2024-01-11 00:00:00,West,,127.37,6,0,None (Expired Trial),0.0
USR001437,2024-01-11 00:00:00,North,Google Ads,18.71,1,0,None (Expired Trial),0.0
USR001438,2024-01-11 00:00:00,W_Reg,Google Ads,29.65,2,0,None (Expired Trial),0.0
USR001439,2024-01-11 00:00:00,North,Google Ads,67.21,8,0,None (Expired Trial),0.0
USR001440,2024-01-11 00:00:00,North,Google Ads,116.6,12,1,Premium Annual,7999.0
USR001441,2024-01-11 00:00:00,North,Google Ads,57.47,4,0,None (Expired Trial),0.0
USR001442,2024-01-11 00:00:00,East,LinkedIn Business,81.3,4,1,Basic Monthly,499.0
USR001443,2024-01-11 00:00:00,North,Google Ads,25.49,1,0,None (Expired Trial),0.0
USR001444,2024-01-11 00:00:00,North,Meta Ads,225.9,13,1,Basic Monthly,499.0
USR001445,2024-01-11 00:00:00,West,LinkedIn Business,143.88,17,1,Premium Annual,7999.0
USR001446,2024-01-11 00:00:00,North,Meta Ads,26.45,1,0,None (Expired Trial),0.0
USR001447,2024-01-11 00:00:00,S_Reg,YouTube Organic,21.01,2,1,Basic Monthly,499.0
USR001448,2024-01-11 00:00:00,South,Meta Ads,115.99,11,1,Premium Annual,7999.0
USR001449,2024-01-11 00:00:00,North,Google Ads,32.7,4,0,None (Expired Trial),0.0
USR001450,2024-01-11 00:00:00,South,Meta Ads,20.83,2,0,None (Expired Trial),0.0
USR001451,2024-01-11 00:00:00,E_Reg,Google Ads,38.76,4,0,None (Expired Trial),0.0
USR001452,2024-01-11 00:00:00,East,YouTube Organic,20.35,1,0,None (Expired Trial),0.0
USR001453,2024-01-11 00:00:00,W_Reg,Google Ads,11.09,1,0,None (Expired Trial),0.0
USR001454,2024-01-11 00:00:00,South,Google Ads,74.27,10,1,Premium Annual,7999.0
USR001455,2024-01-11 00:00:00,West,YouTube Organic,,5,0,None (Expired Trial),0.0
USR001456,2024-01-11 00:00:00,East,YouTube Organic,126.77,18,0,None (Expired Trial),0.0
USR001457,2024-01-11 00:00:00,South,YouTube Organic,10.36,0,1,Basic Monthly,499.0
USR001458,2024-01-11 00:00:00,North,Google Ads,68.03,9,0,None (Expired Trial),0.0
USR001459,2024-01-11 00:00:00,South,Google Ads,53.82,3,1,Basic Monthly,499.0
USR001460,2024-01-11 00:00:00,South,Google Ads,106.64,10,1,Premium Annual,7999.0
USR001461,2024-01-11 00:00:00,East,Google Ads,14.99,1,0,None (Expired Trial),0.0
USR001462,2024-01-11 00:00:00,East,Meta Ads,59.9,4,0,None (Expired Trial),0.0
USR001463,2024-01-11 00:00:00,South,LinkedIn Business,49.7,5,0,None (Expired Trial),0.0
USR001464,2024-01-11 00:00:00,South,YouTube Organic,40.5,2,0,None (Expired Trial),0.0
USR001465,2024-01-11 00:00:00,East,Meta Ads,,2,0,None (Expired Trial),0.0
USR001466,2024-01-11 00:00:00,South,Google Ads,55.33,6,0,None (Expired Trial),0.0
USR001467,2024-01-11 00:00:00,North,Meta Ads,20.94,2,0,None (Expired Trial),0.0
USR001468,2024-01-11 00:00:00,West,Meta Ads,107.66,12,0,None (Expired Trial),0.0
USR001469,2024-01-11 00:00:00,West,YouTube Organic,59.78,6,0,None (Expired Trial),0.0
USR001470,2024-01-11 00:00:00,South,LinkedIn Business,13.6,1,0,None (Expired Trial),0.0
USR001471,2024-01-11 00:00:00,West,YouTube Organic,42.28,4,1,Premium Monthly,999.0
USR001472,2024-01-11 00:00:00,North,Meta Ads,158.16,12,1,Basic Monthly,499.0
USR001473,2024-01-11 00:00:00,North,Meta Ads,19.21,1,0,None (Expired Trial),0.0
USR001474,2024-01-11 00:00:00,South,Google Ads,149.74,15,1,Basic Monthly,499.0
USR001475,2024-01-11 00:00:00,West,Google Ads,77.3,4,0,None (Expired Trial),0.0
USR001476,2024-01-11 00:00:00,South,YouTube Organic,24.06,1,0,None (Expired Trial),0.0
USR001477,2024-01-11 00:00:00,North,Google Ads,64.1,6,0,None (Expired Trial),0.0
USR001478,2024-01-11 00:00:00,North ,LinkedIn Business,32.97,3,0,None (Expired Trial),0.0
USR001479,2024-01-11 00:00:00,East,Google Ads,40.32,3,0,None (Expired Trial),0.0
USR001480,2024-01-11 00:00:00,West,Google Ads,87.18,7,1,Premium Monthly,999.0
USR001481,2024-01-11 00:00:00,North,Meta Ads,79.87,9,1,Basic Monthly,499.0
USR001482,2024-01-11 00:00:00,South,Meta Ads,32.1,3,0,None (Expired Trial),0.0
USR001483,2024-01-11 00:00:00,West ,Meta Ads,34.6,5,0,None (Expired Trial),0.0
USR001484,2024-01-11 00:00:00,South,,34.0,3,0,None (Expired Trial),0.0
USR001485,2024-01-11 00:00:00,North,Meta Ads,44.52,6,1,Basic Monthly,499.0
USR001486,2024-01-11 00:00:00,West,Meta Ads,43.26,4,0,None (Expired Trial),0.0
USR001487,2024-01-11 00:00:00,South,Google Ads,47.64,3,1,Premium Annual,7999.0
USR001488,2024-01-11 00:00:00,North,Google Ads,33.18,2,0,None (Expired Trial),0.0
USR001489,2024-01-11 00:00:00,North,Meta Ads,58.3,7,1,Premium Monthly,999.0
USR001490,2024-01-11 00:00:00,S_Reg,Meta Ads,10.65,1,0,None (Expired Trial),0.0
USR001491,2024-01-11 00:00:00,East,Google Ads,29.32,1,0,None (Expired Trial),0.0
